Row,GAGE1,C1orf173,TCP11,FLJ45557,MED18,C14orf109,HSD11B1,GRTP1,C1orf213,MS4A8B,MRPL40,CACNB2,CNTN3,PRAMEF2,TMED4,MSH5,ARIH1,C6orf32,POLRMT,CASC1,AP2A2,ETS2,SPACA5,ABHD3,CDC16,GPR3,PLA2G7,GPI,APOA2,AMY2B,GATA1,MSTO1,LYN,PLCB4,CTTNBP2,USP52,GRHPR,MTUS1,PPWD1,SUPT5H,FBXW7,HGFAC,ERN2,CNR2,FOXC1,RNF130,RAB8A,YARS2,XKRX,IL1F10,SNCAIP,SPARCL1,BCL2,C21orf82,SMC1B,C9orf70,LOC441376,OTUB2,RNH1,C1orf178,LILRB4,PARL,CBL,LRFN5,FAM120B,TAGLN3,ZNF652,PTGES3,SAMD13,ARMC1,VMO1,ETNK1,SELL,TUBB3,CDK3,GFPT2,GATAD2A,PCSK1N,LOC441177,SFTPD,NINJ1,DNTTIP2,TCTN2,DEPDC1,ADORA1,KRTAP9-3,NAALAD2,QPRT,CLIC1,OSTN,MDM2,AGA,MGC72080,FGF12,DCUN1D2,KCNS1,DHTKD1,ZDHHC15,RFTN2,DCTN1,CDK2,THOC4,PGBD5,C5orf20,MEF2D,MYO1C,PRRX2,GPR15,GPR65,PAIP1,FGF5,CLSPN,FCER1G,RAB28,COX4I1,ZKSCAN3,COMMD1,CD69,PRAMEF16,OR4C13,ITGA8,SLA,HIST1H3B,CACNA2D3,ZNF74,C11orf54,KLF7,RGS18,GGTA1,AQP9,TRAM1L1,SDHD,ZNF467,BCMO1,SLC44A2,FUBP3,STK25,PIP3-E,MORF4,SLC22A2,C11orf10,HDAC1,AMIGO2,SYMPK,COL1A2,C6orf142,MRPL47,HLA-DRA,C20orf26,LOC552889,HSD17B6,SCGB2A2,KIAA0226,PNLIPRP3,BDNF,SPTLC2,OR11L1,IRAK3,P2RY12,GALNT12,ZNF235,MFAP5,CD300A,SLC36A2,SMC5,ATCAY,AGRN,AQP5,WDR46,KDR,OMG,IFNA5,HOPX,TMEM81,ACTR1A,C9orf123,ABTB2,IRF8,MS4A7,SLAMF8,RP11-217H1.1,SEPT4,MCAT,GLRX3,MAPK14,ZNF816A,TSPO,ZNF787,LRAT,OSGEPL1,C7orf55,GRID2,RBM9,DYNC1I2,C14orf49,CHAF1B,NCLN,EGR2,HDC,PRAM1
TCGA.AA.3695.01A,-0.812618,0.256626,-0.530026,-0.173226,-1.159745,1.104692,-0.451426,-0.808408,0.993739,-0.904145,-0.526271,-0.176357,2.11562,-0.092279,0.281248,0.140612,-0.52206,-0.406405,1.006118,0.583449,0.099654,0.094721,0.182619,-0.255049,0.348294,0.126133,-0.627261,0.263455,-0.567597,1.002584,-1.163272,-1.122941,-0.939653,1.420719,0.669569,0.550367,0.745986,0.571112,0.887543,0.0886,-0.617007,-0.794035,0.225542,-0.095094,-0.380784,-1.014929,-0.148684,-0.139169,0.925704,-0.33232,1.426982,0.223507,-0.082506,0.394853,-0.528472,-0.675608,0.032355,0.276617,0.274915,-0.501037,-0.804324,-0.092178,0.497807,-1.035094,0.068477,-0.843785,0.062772,0.714289,0.773337,-0.113852,-0.181484,0.479526,-0.247087,0.748906,-0.757021,-0.323597,0.321531,-0.720623,-0.008412,-0.342944,0.983817,-0.365897,-1.768703,-1.016707,-1.595907,0.277967,-0.47628,0.267148,0.531632,-0.612182,0.034878,-0.313959,0.923376,-0.693584,-0.230379,0.102268,-0.467198,-0.608894,1.81257,0.441071,0.342336,-0.000845,-0.445814,-0.339174,-1.195006,-0.456609,-0.993839,-0.411003,-0.059875,0.581037,-0.612897,-0.685302,-0.892947,-1.134507,-0.761073,0.781428,0.317576,-0.954517,-0.096749,-0.065259,-0.322424,-1.016396,-0.244642,-0.519514,1.202281,-0.27824,0.43158,-0.329766,-0.972938,-0.206457,-0.428786,-0.054055,-0.975075,-0.432758,0.177319,0.914827,0.324793,0.412241,-0.804798,3.400182,0.95276,0.231276,1.101667,0.031339,0.200516,-0.570978,0.018383,-1.148161,-0.319789,-0.25191,0.864665,0.750239,-0.716119,-1.133621,-0.369421,0.749803,0.103422,-0.812735,-0.023387,1.061757,1.178973,-0.139524,-0.895163,-0.78875,0.952045,-1.263456,-0.557165,-0.263998,0.954763,-0.259227,-0.942338,-0.742269,0.094712,-1.11489,-1.113545,0.698352,0.507629,0.409723,-0.197677,-0.965109,-0.212098,-0.269844,-0.880369,-1.172045,0.164594,1.274124,-1.545782,-0.561513,-0.471385,1.450752,1.068593,0.689895,0.121514,0.294237,-0.006968,-0.002989,-0.061782,-0.973128,-0.840213,-0.484731
TCGA.AA.3696.01A,0.969462,-1.054401,-0.362693,0.813664,-0.706934,-1.068055,-1.329491,-0.350845,-0.897766,0.273051,-0.168857,-0.507671,-0.487308,0.60962,0.264016,-0.071449,1.041583,-1.365265,0.330311,0.041527,0.194785,0.144286,0.512493,0.008504,-0.565273,1.036283,-0.895286,-0.316248,0.497636,-0.564512,0.645418,0.365078,-0.577961,1.306685,0.520912,0.153234,0.314244,0.246982,0.338733,-0.933111,-0.683074,0.244501,-0.861023,-1.343129,-0.988659,-1.300728,-0.177739,1.199568,0.479625,-0.305075,1.664489,-1.556583,-0.798326,1.161141,-0.001449,0.043901,1.839534,-0.541366,0.420015,-1.421415,-1.035876,-1.755439,0.527667,0.308199,0.248496,-0.215813,-0.290767,0.45193,0.334408,0.629409,-1.257983,0.785276,-0.666722,0.328442,1.597722,-0.723532,-0.337913,0.78898,0.889134,-0.628415,0.931071,-0.128269,0.245697,-0.163845,0.408442,-0.243148,1.330027,0.789376,-2.003243,0.1617,1.542341,0.493775,0.411866,0.402147,-0.948303,0.463911,0.381664,0.584781,0.510404,0.771694,-0.457362,-0.814547,-0.023858,-1.743126,0.977444,0.82007,-0.629568,0.504853,-1.272396,0.566283,1.218592,-0.199883,-1.905298,-0.098166,-0.340202,-0.761467,0.669339,-1.222328,-0.23552,0.041096,0.133435,-1.239774,-0.891036,0.288934,0.907637,-0.345037,0.189081,-1.308179,-1.489683,-1.618341,0.943522,-0.373123,-0.323388,-1.399146,-0.595403,0.330273,1.009278,0.537164,-0.48601,0.024171,-0.128303,0.070283,0.869247,-0.403795,0.417319,0.269568,-1.257091,-1.812747,-0.518141,0.169842,0.640323,0.279955,-1.712659,0.796142,0.334546,-0.763291,-0.338806,-1.320663,-0.562869,-0.141231,0.216795,0.008568,-1.035112,0.19608,-0.286527,0.479244,0.578862,-0.446401,-1.051725,-1.749288,-0.872279,-0.024835,-0.79204,0.683504,-1.862764,-0.138564,0.375107,-1.482603,-1.105685,-2.039411,1.57938,-0.633381,0.996592,-0.332478,0.268355,0.689563,-0.063759,0.126921,0.788294,1.274008,-0.966614,0.214417,1.426025,0.784242,0.464636,-0.422217,-0.836931,0.079439,-1.270137,-0.990011
TCGA.AA.3710.01A,-0.042314,1.275863,-0.329601,0.508599,-0.131904,1.504535,0.861321,-1.43332,0.066023,0.38666,1.128528,0.020355,0.132656,0.005518,-1.557495,-0.623171,0.386824,1.736132,-0.797366,-0.425647,0.264834,-2.241232,-0.550025,0.759838,-1.450591,0.662888,1.836402,-0.805655,1.36919,0.632771,1.503662,1.559736,1.590737,-1.052659,-1.551568,1.948841,-0.566167,0.993577,0.348035,-0.432694,0.943336,0.817626,0.003258,0.483148,-1.036583,-0.454288,0.726947,1.532253,0.386185,1.455251,-0.939626,0.852913,0.077535,-0.119272,-0.607267,0.573736,0.403222,0.325096,0.182939,0.587322,1.568557,0.366191,-0.097116,0.281423,-0.302627,-0.491069,-0.398039,1.370188,-0.961027,-0.339445,1.35346,1.031385,2.562784,0.801286,0.697075,0.795601,-0.232776,-0.240187,-0.082747,-1.070765,0.238492,-0.0229,-0.17634,1.064003,0.069054,1.644471,-0.725835,-1.385813,0.863957,0.693551,1.237863,-1.014504,-0.564142,-0.565662,0.223283,0.415368,-0.72184,-0.204082,-0.08233,-0.146564,1.373975,1.510523,-0.892754,0.48458,-0.403305,-0.489721,0.256004,-0.56015,2.282637,-1.021741,0.015802,1.037186,1.6741,0.775188,0.778645,0.648965,0.89784,1.481474,-0.26969,-1.064301,-0.667791,1.824488,0.707739,-0.130582,-1.022359,-0.617482,-1.762677,1.247737,1.004857,1.320434,-1.231309,0.388675,0.924226,-0.155665,-1.003517,-0.565148,-0.389524,0.398695,0.908174,0.09159,0.813693,-0.570403,0.747976,-0.601731,0.082359,1.677153,0.649,0.498407,-0.412788,-0.415054,0.158282,-0.228873,1.03634,-0.571061,2.256557,-0.669999,0.098239,0.703954,-0.071089,0.890036,0.212014,-0.336156,1.870677,1.229379,-1.141687,1.548584,0.424004,1.365792,-1.1315,0.251733,-0.948538,1.190558,0.046997,0.2469,0.83731,-1.707646,-0.832162,0.30911,1.404696,1.175061,1.759252,0.318051,0.793628,1.101015,-0.782071,0.061906,-0.903868,0.689918,-1.106949,0.629717,0.603455,0.980297,0.67125,-1.883786,1.152993,0.737476,-0.358191,0.961053,-0.238506,1.147793
TCGA.AA.3812.01A,-0.990149,0.034738,3.279765,2.112936,-0.786613,0.504113,0.574078,0.314172,-1.38706,0.804976,-0.135555,0.68638,2.198289,-0.20281,-0.271426,-0.22457,-1.248129,-0.622918,0.176355,-0.219266,0.452039,-0.579558,-0.721589,0.419526,0.506596,0.600445,0.447493,-0.449371,-0.368937,0.066819,0.271872,-0.973955,-0.575633,0.453757,0.278782,-0.090782,-0.134424,0.23121,-0.735991,0.471252,0.267366,-0.821412,0.223411,-0.118245,0.060458,0.060393,1.595481,0.765167,0.954211,0.512854,0.388225,1.47622,-0.184766,-0.280549,-0.232138,0.104346,0.272939,0.126348,0.253507,0.503331,1.340876,-0.271438,-0.245562,2.142053,1.166296,0.940542,0.314608,-0.425841,0.680818,-1.000167,1.572625,0.63415,-0.541118,0.788476,0.879403,1.030956,0.173459,1.056468,-0.092315,1.278578,0.714353,-1.07439,-0.578462,-1.595571,-0.401039,-0.394476,-0.012303,0.034311,2.12168,0.636512,0.117068,-1.6258,0.183125,4.329754,0.402931,-0.101612,-0.515029,0.286362,0.456332,1.288254,-0.173308,0.913992,1.436505,1.028887,-0.33143,0.476571,0.766975,0.348715,0.396776,-0.45642,0.403897,-1.09132,0.663002,-0.102324,0.76062,1.273649,1.412693,-0.248593,0.293066,1.163928,0.641488,0.251539,-0.114944,0.635508,-0.152972,0.091274,0.870363,0.315646,0.608657,1.199098,2.299927,-0.426631,1.994262,0.191845,0.242887,0.313024,1.102753,-1.083076,0.641241,-0.081268,-0.19564,0.733968,0.848175,-1.34931,0.849745,0.519765,-1.558623,0.161225,-0.350089,1.093139,2.373579,0.120513,-0.979909,-0.35281,-0.231864,0.146947,0.174247,0.781633,0.792461,1.022256,0.076951,1.146529,0.45206,-0.396319,-1.607245,0.568918,0.093958,-0.37504,1.0686,0.503389,-1.807836,-0.095232,1.256419,0.302656,0.985389,0.359331,0.688424,-0.331503,0.558269,0.738304,-0.007992,0.72348,1.556619,0.00327,0.649219,-1.102796,0.091158,1.111067,0.791878,-0.857488,-0.537045,0.364884,0.491744,1.631799,0.30831,-0.93666,-0.090965,1.60625,-0.132903,1.004896
TCGA.AA.3831.01A,0.080303,-0.890232,-0.552191,0.341069,-0.742778,0.691794,-0.276408,-0.423763,0.11597,-2.244728,-0.10319,0.811796,-0.027398,0.446624,0.370138,0.326545,0.996203,-0.040055,2.262426,-0.695509,-0.293721,0.753924,0.241526,0.955329,-0.772078,0.351936,-0.293488,0.13962,-0.196579,-0.319088,-0.329081,0.009909,-0.144105,-0.610521,-0.478947,-0.078144,0.634042,-1.633749,-0.009014,-0.195861,0.253336,-0.086268,0.584889,-0.127716,-1.027835,0.144703,0.67527,0.43026,-0.292172,0.660552,1.482902,0.587491,0.426162,-0.062246,-0.508385,-0.860696,0.245364,0.530873,0.873552,0.721443,0.293261,0.420834,0.112757,-0.543159,-0.262787,-0.304798,-0.431214,-0.36592,0.122557,-0.396872,-0.503311,-0.276103,0.342767,0.045902,0.393842,-0.815932,0.373274,0.648437,0.032988,-1.499828,1.031977,-0.295102,-0.463705,0.312508,-0.573818,-0.35124,-0.367002,0.900199,-0.317587,0.423772,1.106458,0.841806,-0.174019,-0.429388,-2.143545,-0.960125,0.581156,-0.301393,0.861869,1.300311,-0.193269,0.236292,1.197419,0.946742,0.736961,0.83821,-0.567169,0.071395,-0.116198,-0.504565,-0.470308,0.081027,0.012153,0.623011,1.387148,-0.282793,0.595498,0.185432,0.014129,0.471748,1.408482,0.773215,-0.094796,-0.370653,0.408305,0.323691,0.717565,0.808713,0.679278,0.102441,0.238434,0.941197,0.741215,0.76893,0.118492,1.134466,0.700017,0.090149,0.699577,-0.134183,0.345989,0.941506,-1.148569,0.913057,-0.09769,-1.056804,0.608135,0.314228,-0.653329,-0.240511,0.547447,0.139923,-0.349604,-0.207937,-0.221815,0.799143,0.556014,-0.408202,1.249791,-0.073347,-0.92467,-1.304667,0.387861,0.083074,0.220377,1.105356,0.667652,-0.357533,0.011799,0.146657,1.005034,-0.930685,0.140696,0.213823,0.586566,0.552403,-0.945557,0.215552,0.541783,0.374786,-0.57011,0.550324,1.493966,-0.064506,-0.589808,-3.016708,0.858461,1.165579,-0.237731,-1.309303,0.393687,0.726007,0.559059,0.562301,-0.328158,-0.037655,1.456921,0.135011,-1.689736,0.543307
TCGA.AA.3837.01A,0.434612,0.212829,-0.209408,1.106293,-0.196037,1.153109,-0.736548,-1.462122,-1.352837,-0.212774,-0.579274,0.253614,0.098904,1.447009,-0.757695,-1.08375,-0.262749,-0.828929,0.045726,-0.291266,0.344977,0.052206,0.045663,0.260713,-0.319558,-0.141298,-1.043217,0.561434,0.259921,-0.574235,0.387034,-0.327271,-0.887567,1.295609,0.685375,-0.442223,1.044999,0.469882,0.53121,-0.730204,-0.858061,-0.510838,-0.345437,-0.970087,-0.899037,0.110309,0.735375,0.749176,0.826986,0.331315,1.386538,-0.051964,-0.060197,0.017947,-0.093601,-0.082826,0.401624,0.949311,0.80338,-0.488284,-1.204789,0.003348,0.564637,0.11527,-0.118181,0.421843,0.243174,-1.757074,0.724843,-0.056837,-0.940859,0.313306,-0.640204,0.840571,-0.091719,0.321241,0.083184,-0.162249,0.324442,1.200138,-0.688579,-1.308177,-0.43715,-1.046432,-0.329235,-1.229056,0.696579,-0.414517,-0.994508,-0.737051,0.143152,0.478078,-0.754993,0.062587,-0.343803,0.168147,0.511538,0.666089,0.512457,0.038738,-0.263046,-0.624143,-0.434363,-0.930312,-0.244964,0.481753,-0.020246,0.281133,-1.11907,0.216064,1.106107,-0.562529,-0.869312,-0.481518,-1.195842,-1.187456,0.815568,-0.100285,0.593621,0.254678,-0.115678,-0.156811,-1.378349,0.889518,0.341512,0.077765,0.532024,-0.913932,-1.169651,-1.192738,1.171948,-0.011843,-0.243035,-0.580464,1.229776,0.647657,0.461359,0.02844,-0.695196,0.34872,-0.104881,-0.481145,0.75438,0.304524,0.547455,-0.148156,-0.506666,-0.978937,-1.040244,-1.199429,0.304137,-0.003806,0.085301,1.036971,0.026283,1.182237,-0.020955,-0.992922,-0.198293,0.489592,1.128772,0.433781,-1.062193,-0.555675,-0.108209,-0.127905,-0.157612,-0.607295,-0.513016,-1.096772,-1.191572,-0.168736,0.156443,-0.703801,0.419116,0.145793,0.240308,-1.032632,-0.894952,-0.999876,1.690482,-0.556112,-0.645977,0.341761,-1.884683,-1.414414,-0.179036,0.084425,0.422171,0.999183,-0.25021,0.170781,-0.147745,0.868604,-0.083817,-1.15806,0.026489,-0.152032,-0.515892,-0.29146
TCGA.AA.3842.01A,-1.449021,0.513901,-0.420292,0.943884,-0.995636,-0.073618,0.437245,1.212163,0.032262,0.981365,-0.326457,0.079469,-1.015603,-1.635133,0.912304,0.50944,-0.690611,-1.170245,-0.859348,-0.522379,-0.369887,0.132789,0.589808,-0.926978,-0.84883,-0.169681,0.433973,0.176255,0.326672,-2.134291,0.098766,-0.408913,-0.080089,-0.223764,0.830762,-1.157258,-0.312288,-0.961991,-0.797527,-0.295683,-1.722793,0.309578,0.996789,0.361081,-0.137677,1.257157,0.473218,0.33654,0.98219,0.746016,-0.997473,0.151858,0.200442,0.551675,-0.373058,-0.173703,-0.010407,0.889409,1.025788,1.226265,0.203526,0.804905,-0.451453,-0.273677,0.472044,-0.211202,-0.99518,0.915108,0.194057,0.330129,1.122016,-0.30169,-0.838554,0.420961,-0.669737,0.16958,1.135103,0.7376,-0.088635,-0.168062,-0.939123,-0.79231,-0.045461,-0.129166,0.152639,0.642823,0.222527,0.385311,0.496354,1.413477,-1.225524,0.578989,1.039851,-0.13491,-1.072629,-0.582532,0.363962,-0.06482,1.035719,-0.061528,0.822119,0.319775,-0.272139,0.253883,0.618611,-1.281814,0.654161,0.106351,0.247949,0.994933,0.408564,-0.34334,0.811614,-0.371751,0.883102,0.04987,-1.246753,-0.93194,-0.017252,0.589436,-1.595438,0.204866,0.510463,-0.407056,0.070569,0.192847,-1.795078,-0.795297,0.282225,0.853305,-0.324478,0.856575,-0.047443,1.790278,-0.956026,1.968557,0.06459,-0.191304,0.927031,-0.682153,-0.508175,1.242136,0.01415,-0.834021,1.049124,0.459674,0.287099,0.332174,1.198039,0.214012,1.193003,-1.15872,1.084074,-0.057419,0.321626,0.821545,0.43682,-0.270047,-0.644644,-0.096291,-0.888812,0.730847,0.350554,-1.212523,1.004138,0.142403,-0.017851,-0.738012,0.793419,0.257412,-0.276102,0.208098,0.606197,0.179802,1.701247,-0.310094,0.028547,1.745711,0.375659,0.446585,-0.829768,0.754202,1.013827,0.276727,-0.493677,0.067431,0.453979,0.301007,0.104114,-0.504492,-0.200504,-0.238491,0.278194,-1.272757,-1.182693,-0.300655,-0.134136,0.719927,0.524657,0.696998
TCGA.AA.3854.01A,-0.884834,-0.918367,-0.75527,1.003873,-0.16559,1.197717,-1.180566,-0.447097,-0.839957,0.144076,-0.463419,0.963374,0.134808,-0.063755,-0.994945,-0.613449,0.611127,1.063147,-0.632747,0.243511,0.234245,0.542324,0.037563,0.706901,-0.993274,-0.261138,-0.23914,0.213147,-0.324702,-0.684207,0.157075,0.521906,1.188889,0.293816,-0.641094,-0.259941,1.37519,1.485728,-0.749586,0.741033,-0.612926,-0.829939,1.364659,-0.480238,-0.252308,0.792087,0.784391,-1.12923,0.427362,-1.058763,-0.799929,-0.699193,-0.963217,0.183679,-0.598155,-0.387554,-0.454009,1.108807,1.71759,0.86128,-0.537581,-0.925578,-0.210299,-0.533547,1.055629,-0.092247,-0.186642,-1.21454,0.588133,-0.108912,-0.222496,0.645194,-1.150145,0.184254,-0.122754,-0.679719,-0.046723,0.155829,-0.215411,-0.937031,-0.100918,-0.189734,-0.330929,-0.089915,-0.727524,0.273415,-0.10763,-1.712748,-0.386609,0.146284,-0.391818,0.94765,-0.898131,-0.758457,-1.258394,-0.502089,0.307621,-0.695824,-1.090867,-0.207485,-0.665103,-0.694459,-1.365373,0.721775,1.188204,0.792141,-0.873586,-0.035805,-0.289472,4.966157,0.100049,0.139077,-0.169941,0.954183,-0.443357,0.101049,0.109716,-0.605934,0.648013,0.593795,1.152591,-0.464753,0.392937,-0.635625,-0.364124,1.184056,0.617973,0.078635,0.411518,-0.367776,1.273156,-0.396508,0.345456,0.457487,1.176464,0.587094,0.097405,-0.249251,1.117361,-0.679017,1.529522,0.591593,0.141206,0.036246,-0.647547,-0.279628,-0.94008,-0.372216,0.044751,-1.145285,-0.429062,0.466201,0.454886,-0.157764,-0.276759,1.435176,0.298624,-1.048432,-0.306568,-0.415368,2.098121,-0.884397,-0.030471,-0.14029,0.763891,0.59206,0.425648,0.221521,-0.446238,-0.223182,0.094897,-0.54557,0.070461,0.479377,0.181716,1.070494,0.03219,-0.190609,0.637694,-0.212151,0.431223,-0.60871,0.659198,-0.125623,-0.721645,1.440983,0.942998,0.968633,-0.544544,1.367174,-0.625512,1.96887,0.711871,0.773205,-1.27465,-0.40003,0.731937,-0.395511,0.323775,-0.621974
TCGA.AA.3860.01A,-0.002445,-0.793323,-0.556562,1.605225,-0.16559,-0.275987,0.693303,-0.951328,-2.376747,0.20134,-0.393531,0.953588,2.617598,0.01978,-1.652059,-0.895386,-0.13439,0.310542,0.910812,-0.083786,-1.764133,0.631042,0.084688,-0.048215,-0.792865,0.92212,0.221355,0.44895,0.350982,-0.164189,0.122819,-0.863714,-0.552645,0.703352,0.41613,0.402597,0.571092,-0.621766,-0.335295,0.659805,-1.515155,-0.350166,-1.454017,1.393919,-0.341286,0.947314,0.234792,1.177359,1.029174,-0.31626,-0.335645,0.591917,0.85862,0.559694,-0.378959,-0.125346,0.491143,-1.791409,-1.803662,-0.68177,0.253144,-0.089426,-1.003435,0.654235,-2.365464,-0.809666,0.419459,1.214716,-0.697372,-0.004349,0.354022,0.275571,0.743409,-0.960423,0.210221,0.283045,0.252174,-0.022971,-0.434001,0.465888,0.919031,-0.648526,0.134735,-0.690882,-0.539038,0.791117,0.998578,-0.092155,0.833281,1.061993,-0.534214,-0.318444,-0.391533,2.339905,-0.298382,0.302333,0.262854,0.470603,1.04359,-0.47338,0.928462,-0.031517,2.202514,1.000098,2.093932,-0.039975,1.133519,1.287876,0.599775,1.250415,0.343454,-1.039608,0.545903,-0.254708,-1.992195,0.980123,0.715562,1.472131,-0.179733,0.170989,0.971265,0.438233,-0.127116,0.97112,-1.066528,-1.129098,0.734618,0.720187,0.071858,0.060143,1.188524,-0.660481,-0.190134,-0.056049,1.038281,0.952009,-1.28184,0.423529,0.17337,-0.436782,-0.986126,-1.802492,1.03473,1.236953,1.15022,0.187261,1.12173,0.089785,0.582937,-1.936783,1.159646,-0.006209,-0.051759,-0.589249,-0.022136,-1.475602,0.714939,0.333117,-0.180878,-0.601517,0.387716,0.736849,0.506221,-0.882069,-0.533148,0.162974,-0.057463,-0.574116,1.251904,0.64167,1.204049,-0.315742,0.719108,-0.445808,0.36208,0.038082,-1.916473,0.144455,0.051072,0.256494,1.448765,1.213161,-0.603194,0.41894,-0.472009,0.786805,-1.460841,0.291922,-0.004892,1.43207,-0.119333,0.399492,-1.710295,0.584377,0.337211,0.599274,-0.123524,1.000612,1.200051,0.167045
TCGA.AA.3861.01A,-0.936739,-0.824262,0.442753,-2.068729,1.689705,0.763059,-0.933842,-0.912317,-1.164149,0.950238,-0.592876,0.233643,0.87403,0.655972,0.766676,-1.119599,0.021196,2.246579,1.127417,0.392457,0.212527,0.478443,-1.98586,1.045323,-1.017259,0.290124,0.113455,0.635735,1.08166,-0.976236,1.068527,0.6446,0.499841,0.754831,1.188984,0.03074,-0.350889,0.603944,-0.582868,0.163956,0.297211,0.405174,1.074908,1.5223,0.000298,0.039088,1.565539,1.262196,0.645387,0.511133,0.250591,-1.085066,1.244936,-3.688749,-0.591218,0.668781,0.011574,0.77722,0.915179,1.358188,-0.35424,-0.98022,-1.373982,-0.805433,1.123505,-0.569912,0.92531,-0.581314,1.345334,-0.181983,-0.316798,1.493966,0.173802,-0.35435,0.676385,-0.945967,1.684457,-0.013328,-0.660872,1.522899,0.210972,-0.01412,1.700541,-0.541878,0.038201,-1.044163,-1.349982,-0.946612,-0.992463,0.522434,1.107934,0.030034,-0.423108,-0.782389,-1.718137,0.54782,0.857926,-0.43287,0.544968,0.194848,0.007936,-0.365882,2.175448,1.206037,0.487832,-0.280396,-1.03537,1.722499,0.400296,-0.305771,-1.323509,0.515735,0.027552,1.11031,-0.665085,1.145701,0.521366,0.866053,1.256794,0.886707,0.008709,-0.076725,-1.613402,0.140073,0.824684,0.211861,-0.240323,0.300463,0.759499,-0.849261,0.224957,0.360732,0.038057,1.163386,1.456813,0.868063,0.240269,1.29724,-0.4536,-0.016593,0.062731,0.824868,-0.444285,0.792822,-2.51855,1.244498,-1.395164,0.027893,-0.626757,1.239185,0.240694,0.331253,-0.624281,-0.419916,-1.179361,0.620215,1.753137,-0.855299,1.228969,-0.572897,-0.572071,-1.892269,0.464748,0.393399,0.965706,0.539348,-0.259108,-0.124611,-0.072907,-0.806449,0.063154,-1.114961,-0.586532,0.666493,0.287825,0.7549,-0.044773,0.079484,0.733024,0.370466,1.371654,-1.603897,0.772947,0.532163,-0.141805,-0.640893,0.251737,1.878924,-0.890463,0.392256,0.474858,0.331781,0.147434,0.173608,-1.121608,-1.022632,0.932839,-0.042772,-0.444551,-0.032394
TCGA.AA.3862.01A,0.08933,-1.108189,-0.355512,-1.607838,-0.4422,0.69669,1.023611,0.570115,-0.904703,0.816272,-0.613045,0.247223,1.782501,-0.197207,1.358646,-0.529597,-0.828046,0.59373,0.123704,-0.060977,0.047041,0.484842,-0.879162,-0.000571,-1.040178,2.911455,0.328724,-0.251235,0.714827,-1.128452,1.478152,1.142759,1.105086,0.87841,1.868637,-1.256906,0.707979,-0.424455,0.286499,-0.143666,-0.698889,1.573864,0.317864,1.158202,-0.486936,1.718271,-1.24034,-0.129397,0.691315,1.206603,-0.227931,0.488929,-0.593252,-1.425526,-0.040188,-0.719795,0.96312,0.222573,-0.307467,1.35467,1.248326,0.347322,-0.094841,0.686161,0.379083,0.085264,-0.422012,-0.165101,0.525736,-0.054984,0.682379,-0.054845,-0.071493,-1.161118,1.280265,0.430492,-0.246538,-0.237025,0.790879,0.926669,-0.383568,-0.152416,0.294066,0.392536,-0.113822,-1.407692,0.498433,-0.13776,-0.25419,1.914497,0.808378,0.106278,-0.317859,0.297602,-1.609644,-0.10716,1.271549,0.270792,0.754068,-0.040586,-0.804304,-0.933911,0.340842,-0.220371,1.163885,-0.412843,1.363486,1.033859,-0.099771,0.780608,0.308215,-0.03474,0.691471,0.079166,0.829896,-0.729856,0.994938,0.890382,-0.437052,-0.631034,0.53642,1.011922,-0.37476,-0.040183,0.00216,0.027479,0.29754,-0.61696,0.728136,0.504116,0.416862,1.243617,0.493866,0.597751,0.497805,-1.475136,-0.478026,1.097814,-1.343969,-0.923996,0.391368,-1.318418,-1.22253,-1.230712,-0.706535,0.21931,1.15888,0.745743,0.425607,-0.507669,-0.990899,-0.007965,1.273054,-0.177833,0.369523,0.532594,1.699586,2.423709,-0.604135,0.791404,0.295682,0.161955,0.338434,-0.042292,0.529838,1.632795,-0.418151,-0.090765,0.14177,0.275326,0.629944,0.891368,-0.324648,0.25635,0.540721,0.861803,-0.944191,1.112522,0.305156,0.478472,1.007032,-0.840517,1.26809,0.510223,0.469163,-0.013236,-0.036254,0.450769,0.44002,0.36202,0.971005,-0.414539,-0.56556,0.275314,-0.824064,-0.632524,-0.495181,1.196055,2.027045,0.983821
