Row,PTPRG11896,UBE4B9684,C11orf8216678,AATK11763,RBM463325,DUS2L20821,MAFK3029,FBXL89646,MFSD822953,PPP1R3B6052,MAPK117795,SH3BGRL21606,CARS213314,TMEM1013817,PPP2R2A430,MLPH11103,BCL619769,PRELP12374,TARS27402,ARRDC213993,CDC20B13617,MRPL402834,CEP5722578,ZGPAT14826,IFIT117808,KLHL2620801,KL21422,TMEM1406592,HIST1H2AI22092,CCDC1109098,LIPA14605,C11orf6514636,TRAF116981,OSR115498,SMCP966,PIP4K2B13668,FCRL31541,SKIL18559,CHDH13711,GP217186,GCHFR9711,SART319072,TRPM48458,TAF107912,C11orf5815523,ORC3L9369,SOX1213557,PTPRS4751,TOM14165,MED305186,C22orf324553,ESYT312761,C13orf3312015,NLRP55235,FBXO384078,CD4018321,SMARCD111371,MRPL913039,SLAMF12434,PHF21A6196,ZNF7647338,HSD3B21056,BCL920577,UBL4B3699,PRTFDC116293,NEURL38406,KRAS21787,B3GALTL16172,SYPL19569,NXT110817,C22orf267931,PDXP9894,ONECUT117059,NXN22952,IDI17433,FBXO1713258,GSG1L772,TRIM4515929,RIC8B21118,KCNS222067,B9D212359,HSPH114957,YIPF621584,FAM48A17822,ADAM2586,GGH6228,S1PR519620,PTGR27367,GRIN2B1089,C12orf12924,RGS712995,CBLL13016,FOXC217160,SEC61B5151,TPT113430,ROD15421,SFRS13A22053,LRRC318812,C7orf536376,GFM28685,KCTD207455,PAWR15781,TTC2217291,KDM4A6537,TLN16662,UBE2J220103,SDC23614,TMEM257247,IPO49808,FZD420594,PEX123070,DIRC1114,TSNAX9561,FARP222601,SLC25A2918,ARID1B8583,FEN120954,UBTF21515,GRB103265,KCNK155823,FAM120C12560,CDK5R110398,GABARAP13365,BCAS213792,SYAP118341,C3orf545566,PAPD410506,ETF114875,GK20148,OTX120223,POLD422057,BATF23712,RGS18272,SEC31B1427,BMP153786,UBAC113933,TMEM10116702,GNAT21666,ASCC314234,RPL1518230,ETV618328,CIITA20431,TACC117640,OPRM114593,PSMA113589,RPL522040,MYT11826,CRYGD15769,ILF218835,PCYT1A5077,TESC6610,CDH210766,UBC16952,STAR3396,ADIPOR115029,ADM20945,MUC1310311,FZD48734,TMEM17122064,TPH1119,NLRP124599,STK310739,ELL211253,FCRLB4371,BLOC1S14248,C14orf14719318,TOP111485,RRAD6158,ANKRD1018140,RWDD2B9470,KBTBD42754,FUS4746,CDK612229,ZGPAT14780,IGSF18140,MED1717207,FAM103A122877,UQCR5048,RGS28340,PSMA79168,MRPL469498,PEG1014486,C17orf5720463,OLFM42920,XRCC610785,PER221839,MPG17459,GPR562663,USP1317779,LSM414817,SLC16A72950,RPS6KL110154,C14orf1667358,AAMP18429,SEC24C21525,PIGS13065,WBP2NL19230,C6orf12520163,INHBA144,RDBP2762
TCGA.AA.3695.01A,0.104196,-0.716217,0.522613,0.269571,1.670939,1.197836,-0.149183,0.161969,2.502469,0.134258,0.507793,0.304777,0.864986,0.664982,-0.46627,0.7038,0.989973,-0.08805,1.119481,0.946454,0.401306,0.490703,0.834882,0.718784,1.535877,0.963054,0.428956,0.465004,-0.207611,0.888891,0.975464,0.388404,0.406689,-0.463012,0.454802,0.687304,-0.278088,1.025728,0.008021,-0.086328,0.20089,1.169752,1.192873,2.152937,0.931051,0.897769,0.259357,0.635911,1.125768,0.460006,0.277042,0.776344,1.996621,-1.056019,0.048522,1.342087,1.024412,0.885488,0.790472,1.442056,0.847225,-0.002438,0.640913,-1.354109,0.118185,-0.458472,1.615233,0.884719,0.496267,0.667205,-0.096747,1.231989,1.33629,-0.323257,1.757204,0.754704,-0.681009,0.383447,1.633362,0.856677,-0.185444,0.686478,0.429315,0.388779,0.387419,0.843432,-0.531528,0.072454,0.176383,-0.963014,-0.581906,0.3138,1.782939,1.637539,0.622699,0.789138,0.529101,-0.278724,-0.148119,0.524686,0.32564,0.54528,-0.126619,0.46304,0.333759,0.846165,1.365761,1.097142,0.827174,-0.091003,1.417828,-1.103436,0.868999,0.51324,-0.548415,1.00537,0.617261,0.332993,1.36212,-0.297408,0.337272,-0.320187,1.001253,0.940734,1.147064,-0.172834,1.094773,1.20536,0.704917,0.528976,-0.699949,0.214603,0.408235,0.194515,0.70841,0.880022,0.578423,-1.999609,0.689172,1.235825,0.692646,0.775062,-0.387042,0.863669,1.421051,0.35965,-1.06767,0.800328,1.134542,0.787478,1.388042,0.830343,1.511979,-0.156941,1.671352,0.707075,-0.480265,0.966959,0.600508,-0.592995,0.636055,0.49565,-0.602496,0.346831,1.291243,0.731957,0.504055,-0.34591,0.933125,-0.062164,1.309621,1.68743,1.23694,0.855567,0.600929,1.087261,0.249664,0.337083,0.086231,1.306773,1.004199,0.399115,-0.435575,0.229485,1.330747,0.933327,0.091251,-0.985196,0.987436,0.939246,-0.707929,0.933644,0.697891,1.269411,1.331838,0.675972,-0.56958,0.714123,-0.760958,-0.874373
TCGA.AA.3696.01A,5.939141,-0.862542,0.650992,0.240558,-1.654908,1.344498,-0.322752,0.567459,0.524565,0.073767,0.573631,0.855043,0.357517,0.677406,-0.981714,-0.665604,1.440963,-0.954875,0.908406,0.794092,0.382255,0.355043,0.983069,1.508165,0.941795,0.683483,-1.255517,0.492771,0.032451,0.54132,0.709792,0.513763,0.841643,-0.410133,-2.149543,0.646127,-0.408854,1.185475,-0.209001,-0.66609,1.08628,1.328137,1.345228,0.101924,0.517977,1.344492,0.008848,-1.046286,0.942941,0.480316,0.384052,1.002927,-0.808004,-3.542234,0.06625,0.368641,0.096415,0.387464,1.129185,1.094726,0.76394,0.284846,-0.20821,-1.68858,0.265555,-0.696289,0.531484,1.668487,0.65714,0.347504,-0.83914,3.418715,0.756592,-0.434625,0.81452,0.079792,-1.534991,1.025853,0.904675,-1.254631,-0.084117,0.445622,1.194439,0.322521,-3.062462,0.485777,-0.519927,0.825224,-0.750432,-1.044159,-0.521397,0.406979,1.177282,0.54729,1.264661,1.501699,0.625914,-0.240542,-1.43616,0.300601,1.101909,1.262237,-0.588315,0.428404,1.052063,1.600187,-1.526444,-0.515629,0.859862,-0.315181,0.616463,-0.226901,0.047843,-0.096733,-0.554669,1.164519,0.739112,0.675429,-1.106621,-0.294246,1.529952,-0.178216,0.880909,0.389107,0.885956,0.293341,1.478437,0.798659,1.063425,1.040158,-0.814294,0.046311,-0.338217,-0.07106,-0.81625,1.150124,1.399463,0.378262,0.450727,1.015743,0.476442,-0.346807,-0.150575,0.789181,0.350582,0.718393,-1.237145,1.107836,1.265782,0.816815,0.729842,0.789023,1.335057,-1.440152,1.401785,0.943002,-0.437501,1.000256,1.481733,-1.24815,-1.841409,-0.2155,1.559485,0.114492,1.194681,0.302666,-0.099676,0.158556,1.016631,-0.117108,0.297157,1.299902,1.456068,0.654975,-0.427542,1.190248,0.055853,1.359737,0.07198,0.450747,0.92154,-2.306314,-0.903441,0.201227,1.589658,0.402389,-0.432083,-0.697675,0.395687,0.906632,-1.063374,0.353066,1.231435,0.792006,0.922934,1.134351,0.654919,0.340754,-0.670826,-0.314302
TCGA.AA.3710.01A,-0.055224,1.826271,0.893031,1.257551,-0.573379,0.209346,0.527908,1.166319,0.780666,1.087925,0.182879,1.500052,0.196976,1.169977,0.278663,-0.267971,1.407201,2.871154,0.445381,2.164744,0.322017,0.780093,0.508957,1.528255,0.553279,0.698227,0.531041,-0.325015,0.215584,2.846052,0.74711,-0.301647,0.168263,-0.237077,0.828191,-0.024919,0.696292,-0.204325,0.312534,2.197569,-0.005499,1.117533,1.449128,1.307967,1.165194,0.28765,0.078808,0.885296,0.430785,0.490898,1.05912,1.108037,-0.224822,0.101109,0.049496,-0.42056,0.916963,0.457956,-1.542008,2.305657,0.376801,-0.271715,1.005335,-0.525355,0.356004,2.108263,1.101834,0.018021,0.489078,0.965141,-0.126094,0.236251,0.615358,-0.390872,0.827422,1.842781,-0.303348,1.194039,-0.269732,-0.075911,-0.197744,0.424006,1.584793,0.578532,0.233592,0.506477,1.392411,0.240564,-0.40516,-1.073978,-0.586486,0.964279,-0.081842,1.29445,0.4965,0.753158,2.010258,-0.096551,0.835639,0.815689,0.656796,0.673613,-0.167967,2.005858,1.230054,1.531928,0.239786,-0.156167,0.573883,0.084304,0.491781,0.103246,0.683102,1.746214,-0.676837,0.511446,0.804213,1.796565,-0.346207,2.289572,1.512972,-0.1847,-0.072529,1.104508,0.265573,2.778055,1.034942,0.642244,1.160519,0.647619,2.906437,2.31741,0.259689,-0.989884,-1.267744,0.682996,0.105862,0.502786,0.650988,1.029894,0.092364,-0.735683,2.685102,-0.387386,1.211263,0.790222,0.932284,-1.766499,2.038198,1.399395,0.624585,-0.033526,1.068116,1.183801,0.845197,0.707197,1.322101,0.009898,-0.863031,-1.469677,-0.998087,1.281191,2.173682,0.811652,0.76733,0.065499,0.370624,-1.78478,0.5349,0.308564,0.122384,1.289706,0.493284,1.110794,0.43141,0.441712,0.225277,0.708033,-0.175473,1.65808,1.212857,0.523399,-0.789277,-0.180525,0.532347,0.02346,2.722056,1.426915,1.669624,1.468948,-0.032116,1.216344,-0.162228,0.047981,0.411032,1.761434,0.216921,0.632951,0.711659,-1.839346
TCGA.AA.3812.01A,1.500012,0.759701,-0.03024,0.285728,-0.483333,0.141005,-0.092171,-0.195916,0.171075,-0.223406,0.178888,0.948527,0.930234,-0.301481,-0.243584,0.508749,0.186571,0.009985,0.253213,0.08482,0.300378,0.449739,0.760854,0.122458,-0.156677,-0.322321,-0.674267,-0.047043,-0.428692,-0.334367,0.007804,0.337412,-0.337306,-0.377642,0.607822,0.624972,2.226304,0.298449,0.632062,1.541101,0.202192,0.653683,0.619744,-0.507492,0.160672,1.087439,-0.297051,0.739981,0.253517,0.399047,-0.112862,-0.929089,-0.76402,-0.283339,-0.148523,-1.816226,0.562692,0.58096,0.411887,-0.109961,0.537036,-0.088063,0.714952,1.057394,-0.153803,0.344877,0.257838,0.068801,0.423781,-0.284512,-0.525618,-0.085155,-1.012696,-0.519948,0.378753,0.7927,-0.619776,-0.164431,0.549533,-1.327876,-0.177881,-0.25958,1.019689,-0.078505,0.276861,0.644981,-0.555828,0.2832,0.586028,-1.270043,-0.750242,0.595023,0.11472,0.429303,0.287996,0.285235,0.35043,-0.00736,-0.826302,0.602331,0.100196,0.459548,-0.313014,-0.092561,0.419396,-0.161092,-0.267922,-0.748127,0.207739,-0.250196,0.524036,0.631859,-0.192165,-0.127553,-0.529542,0.434077,0.30943,0.315673,-0.085813,-0.354733,1.208981,-0.368525,0.008868,0.176775,0.271112,-0.590829,0.624066,1.253124,0.972306,3.120371,0.438858,0.698335,1.66836,-1.730783,-0.086711,0.099755,0.25216,0.216712,0.397302,0.385803,-0.127093,0.57891,0.051707,-0.648664,0.521051,0.30027,-0.43696,0.276905,0.084679,0.601832,-0.024918,-0.170938,0.507233,1.486097,0.582071,-0.429795,0.67773,0.021885,-0.59335,0.221816,-0.96314,0.608913,-0.237113,2.25827,-0.108529,-0.371809,0.218338,-0.077771,0.383996,1.148745,0.257632,0.46349,0.239077,0.468336,-0.15386,0.411644,-0.085218,0.171783,-0.146362,0.313788,1.122853,-0.330368,-0.990988,0.270492,0.134614,0.348738,0.504024,0.697937,-0.168226,0.072711,0.264855,0.785055,0.100742,0.062017,0.181322,0.138947,0.087111,-0.419151,-0.210453,0.222936
TCGA.AA.3831.01A,-0.020369,-0.45207,-0.131194,0.767373,0.026171,0.015751,-0.234727,0.187089,0.659155,-0.106711,0.384888,-1.157639,-0.477028,0.799644,-1.583955,-0.028417,0.787968,0.392917,0.911654,0.449001,-0.186302,-0.992563,1.120518,-0.796741,0.364173,-0.517514,0.875059,-0.025497,-0.301991,0.871433,1.052142,0.576693,-0.05093,-0.369998,0.814166,-0.261717,-0.382532,0.562238,-0.404326,0.106664,-0.205409,1.261497,1.374117,-0.499031,-0.136884,0.109225,0.375307,-0.301807,-0.16096,-0.031546,0.014287,0.804847,-0.774481,-0.269178,0.033096,0.782546,0.782844,-0.398828,0.141687,0.972253,-0.18962,-2.241235,0.720143,-1.487578,-0.271173,0.677169,0.826256,0.466117,-0.159365,-0.243322,-0.301277,0.302348,0.361981,-0.124058,-0.098208,0.149916,-0.97408,0.649586,0.932822,-0.024635,-0.182702,0.45433,-1.090524,-0.264861,-0.381438,0.102963,-0.442728,0.489544,-1.235146,-1.933945,-0.56938,-0.658247,-0.829008,1.033871,1.06301,0.044809,-0.469369,0.179791,0.445531,0.138765,-0.155447,1.254048,0.386538,0.630784,-0.069509,0.565171,0.846868,-0.456407,0.633595,2.439324,0.195018,-0.418954,0.296833,-0.150488,-0.623309,0.266107,-0.647573,0.106612,-0.55284,-0.261461,-0.872948,-0.255763,0.7096,0.179477,0.931611,-0.603255,0.696004,1.357686,-0.899137,0.828349,0.321876,-0.708624,0.99397,-0.398195,-0.112644,-0.357287,-0.019188,-2.417717,0.174388,1.29036,-0.608743,-0.397628,2.691853,-0.152003,0.619656,-0.014597,-0.31784,0.333288,0.828138,0.950611,-0.655417,0.118774,1.418253,-0.132081,1.679194,0.623176,0.310047,-0.355361,0.985131,-1.068529,-0.411393,1.334562,0.184351,-0.432574,0.864956,0.788954,-0.563737,-0.880373,0.261034,3.023461,-2.108364,0.733416,0.83628,0.087119,-0.840661,1.025365,-0.365421,1.134032,-0.222071,-0.461557,1.025161,-0.388492,1.102839,-0.483727,0.309599,0.766668,-0.286433,0.491483,-0.199678,0.159986,-0.277924,3.196973,0.655774,-0.635313,0.160289,-0.03072,0.261814,0.485215,1.19303,-0.316351
TCGA.AA.3837.01A,-0.093712,-1.043535,0.003511,0.320959,1.071781,1.014074,-0.138111,0.404531,1.498635,0.123539,0.34241,-1.055684,-0.016065,0.626811,0.486825,-0.17628,0.60146,0.181839,1.37402,0.74584,0.032768,0.302471,0.363605,0.498388,0.367153,0.551493,0.969971,0.482537,-0.248365,0.820494,-0.103138,0.505199,-0.08314,3.189288,0.869226,0.455894,0.317497,0.849334,0.778475,0.507472,0.55244,0.745853,1.77065,0.15917,-0.177232,1.972606,0.527723,0.065222,0.292701,-0.230886,0.389976,1.300435,1.740227,-0.007719,0.105916,0.948044,0.098505,0.090595,-0.172434,0.199805,0.671317,0.162242,0.489753,0.543526,0.498474,0.277385,1.04611,0.697641,0.466108,-0.269294,2.978538,0.047533,0.946939,-0.209288,0.266869,0.177197,0.224248,0.744185,1.287819,0.016889,2.031431,0.405579,-1.104722,0.068733,0.46701,-0.074407,-0.268974,0.769451,0.518844,-0.584571,-0.674225,0.508455,1.231552,0.364381,0.893676,0.759115,0.142695,-0.03133,-0.41217,0.158744,0.411121,0.652856,-0.1082,0.067239,0.304886,1.123436,0.865126,0.49864,0.475257,-0.064546,0.705761,-1.06496,-0.060478,-0.105249,-0.890132,1.439977,3.326893,0.361051,-1.502108,-0.137589,-0.777056,-0.213801,1.113506,0.11856,0.973889,0.059192,0.469584,1.047926,-0.970421,0.834444,-0.058915,0.822962,0.704589,-0.169483,1.020306,-0.020969,0.375203,0.334438,0.627844,0.657712,0.174555,0.176418,3.18906,0.049327,0.580132,0.330369,0.919004,0.531803,0.215865,1.315911,0.323492,0.383729,1.381784,1.109113,1.436106,0.161151,0.123074,0.584848,-1.017808,-0.583204,0.559167,1.361238,-0.598219,1.003367,0.995982,0.713674,0.166335,0.136976,0.689636,-0.120012,0.734436,1.267604,1.054772,0.57489,-0.720828,0.468772,0.124995,0.493083,-0.066416,1.215705,1.117992,-0.233721,-1.036021,0.213235,0.249115,0.615538,0.564362,0.770191,-0.165139,0.403434,-0.062476,-0.018088,0.608811,-0.143565,0.741267,0.277856,-0.809536,0.337105,0.171494,0.223034
TCGA.AA.3842.01A,-0.042823,0.965165,2.321327,0.668504,-0.371143,1.520079,0.498838,-0.081856,1.354515,3.024173,0.45616,-0.376855,1.71059,1.335185,-1.346283,-0.753349,1.06293,0.774486,2.180054,1.003479,2.003222,1.855026,0.443839,0.835439,1.9963,1.51116,0.824242,2.269745,-0.111716,1.069854,1.919664,0.6498,0.694276,-0.052303,-1.765466,2.292335,-0.148616,2.058903,1.444592,0.62919,2.219494,0.793332,0.501656,-0.702301,2.884005,0.590413,-0.427871,0.017641,2.055517,2.024645,0.499553,-0.773364,0.807465,-2.10143,-0.004843,0.324642,0.815848,3.127566,-1.806995,0.677066,2.22398,-1.336727,0.476631,-0.841164,-0.266797,1.472641,0.320485,0.601659,1.642184,2.370694,-0.260575,2.936978,-0.974606,-0.130594,1.912812,-0.326679,0.25838,1.177554,0.37008,0.681104,-0.17549,0.345605,-0.533609,1.134164,0.469751,1.447774,-0.455491,0.853557,-0.011563,-1.435525,0.346733,1.978757,-0.660864,0.082001,0.162939,2.643102,1.927636,0.196092,-0.835636,2.54762,2.324395,0.140472,-0.600744,1.269163,2.55003,1.646353,1.164489,-0.492081,0.384863,3.748187,1.830641,-0.112977,3.332982,2.285873,-1.343232,1.4184,1.630483,2.977387,0.331598,-0.022842,-0.786163,-0.209714,1.647836,2.502301,0.953481,1.636121,0.813938,0.801656,-0.894444,1.206301,0.600794,1.453417,0.797161,0.328339,-2.064959,2.730445,2.957188,-0.300408,2.939086,0.529344,1.981827,0.824635,-0.03799,-0.430974,0.763662,2.806097,-1.0315,0.14017,0.919615,1.088169,1.900555,0.391389,0.211983,-0.165759,1.071475,0.475211,0.009773,1.902287,-1.01438,-0.384231,-0.752745,-0.495998,-0.130855,-0.223054,1.231599,0.998048,0.313132,-1.054613,1.952983,0.233055,-1.630896,0.364347,0.49259,2.593736,-0.555183,1.02177,0.512094,1.19332,0.211015,-0.799588,0.703775,-2.421015,-0.316415,0.256746,1.564547,1.010892,1.318445,-0.387222,1.495884,2.697927,-0.004222,0.447004,1.413135,2.558965,1.202606,2.354011,0.477664,1.204937,0.23771,-1.361445
TCGA.AA.3854.01A,0.113804,-1.029767,-0.064589,-1.739671,-0.854591,0.699124,-0.423358,1.22754,0.990158,0.137319,0.716033,-0.50279,-0.515126,0.91288,-0.395808,-0.677043,0.775298,-0.878243,1.25623,0.678102,-0.185253,-0.485661,1.351655,-0.193177,0.351323,-0.071323,0.579086,0.033917,-0.153531,1.141068,0.990067,0.622781,-0.430425,2.227289,-1.06803,0.00627,-0.902962,0.396103,-0.2237,-0.097639,-0.132099,1.280385,0.97839,-1.119916,0.031616,0.857794,0.274414,-1.249373,-0.358382,0.002972,0.158414,1.380702,-0.108284,-0.725666,0.087164,0.426068,1.953588,0.016999,-1.889497,1.18415,0.633109,-2.76642,0.811458,-2.255517,-0.218424,-0.668171,2.086228,1.838767,-0.046856,-0.324889,-0.122983,1.418362,0.906503,-0.237484,0.221963,-0.163338,-1.557193,0.959453,1.515011,0.615993,-0.168893,0.876128,1.139659,-0.178082,-0.888037,0.314675,-0.432003,1.453533,0.554762,-1.41761,-0.602865,-0.625532,-0.743979,1.828069,0.791613,-0.107778,0.049634,0.133351,-1.565178,0.457243,0.37398,1.20996,-0.49143,0.019603,0.004327,1.491648,0.120501,-0.342603,1.024352,-0.24523,0.586197,-0.323535,0.166841,0.289029,-2.133515,1.319007,-0.453175,0.439348,0.256581,-0.200138,1.245613,-0.254508,1.301189,0.512153,0.685928,-0.309946,0.85857,1.865129,1.014636,0.55904,-0.957957,-0.355583,1.831526,0.440756,-1.12314,-0.048579,1.040776,-2.158356,-0.320482,1.03364,0.174229,-0.258264,-0.363324,0.501909,1.468744,0.256854,-1.211596,-1.775425,1.521918,1.43629,-0.04492,0.929311,1.319136,-1.721388,2.20342,0.680216,-0.768261,-0.02315,0.131817,-0.678646,0.935196,-0.248839,0.593051,-1.231818,1.353567,1.581587,-0.045555,-2.855739,0.891659,-0.140614,-0.611735,1.774076,1.150017,0.001883,0.431842,0.721539,-0.115017,1.701016,-0.147553,-1.185561,2.344169,-0.135737,0.203035,-5.084221,1.286345,1.146751,-0.690368,-0.992964,-0.422482,0.094324,0.959531,1.903419,1.352572,-0.287632,1.275182,0.265724,1.159235,-0.012942,-0.300613,-1.239131
TCGA.AA.3860.01A,0.019935,2.678722,0.575499,0.598396,-1.154416,1.187666,1.006993,0.478527,1.361669,0.966695,0.161947,0.871772,0.157346,0.788165,-0.362836,1.631732,0.896837,-0.447155,0.88921,0.247571,0.007733,-0.502093,0.905411,-0.780777,1.161862,-0.420494,-1.105946,0.640795,-0.239259,1.646972,1.884959,1.39673,0.949374,-0.445351,0.799106,-0.580615,3.059327,0.301531,0.161927,0.906193,0.505893,1.048754,1.001781,-0.453862,-0.001852,1.918821,0.02451,0.49558,-0.311818,0.092202,-0.313807,-0.929282,-0.720386,0.087196,0.147826,0.747579,-0.158538,-0.06617,0.916823,0.373851,0.111006,-0.151865,0.352802,0.524718,-0.082581,-0.290106,2.142934,1.289855,-0.107423,-0.510698,0.023875,0.528294,-0.960709,-0.037635,0.263687,0.704932,0.413258,-0.133546,1.283546,0.497393,-0.214574,0.636701,1.162229,-0.028561,0.381592,0.163413,0.125488,0.27898,0.491286,-0.709337,-0.552872,0.04882,-0.419605,0.99883,0.811918,0.538241,0.381011,0.207522,-0.040925,0.850926,-0.114698,0.742408,-0.191079,1.118513,-0.12873,1.216985,-1.518388,0.970218,0.893826,0.1546,1.347641,-0.00854,0.187144,0.095426,-1.616151,0.974964,-0.068782,0.424676,0.274358,-0.346918,-0.201524,-0.224957,0.623754,1.312042,0.824794,-0.286955,1.127386,0.787234,-0.099719,-0.275143,-0.356341,0.45553,1.063537,-0.076993,0.358099,0.326425,-0.210354,0.298869,0.715439,1.37602,-0.296113,2.359958,-0.338639,0.344744,1.311528,0.815526,1.127071,0.802974,0.413024,1.278127,0.19975,-2.388519,0.396349,0.81955,0.610004,1.008604,-0.457307,1.271474,-1.024081,-0.347465,0.700936,2.937389,-0.304967,3.120387,1.376791,0.274126,0.341089,0.238376,0.412798,-0.428467,0.576558,1.531966,0.769737,-0.15211,0.303023,1.636601,-0.148955,1.18107,0.025151,-0.358655,0.719158,-0.098038,-0.928951,0.280948,1.666023,1.073294,1.225091,-0.243889,1.033512,0.079203,-0.845299,0.472409,1.233611,0.578852,-0.087121,0.425805,-0.561164,0.103799,0.175875,-0.254955
TCGA.AA.3861.01A,0.081663,0.758304,3.057176,-0.561001,-0.71051,2.919469,1.096107,0.634959,2.239255,2.498051,0.144979,-0.444607,2.522266,1.499816,-1.196669,-0.523167,0.382839,1.791833,1.074485,0.392849,1.991463,3.214836,-0.247211,1.453963,1.328656,1.909026,0.415723,2.076713,-0.193816,0.61833,0.969885,0.519754,0.464532,0.090767,-0.309806,2.170118,0.223076,2.425855,4.642131,1.148045,2.530268,0.915664,0.363065,-0.526212,2.726185,1.988724,1.233229,-0.494807,2.875542,3.448558,0.225919,0.838292,0.331071,-1.59355,-0.051528,0.624601,1.107028,3.010034,-0.289744,1.066706,3.066487,0.111327,0.804566,-0.85231,2.685087,1.917375,0.673174,1.38254,1.684937,3.23448,-0.645889,1.692745,0.748938,-0.290634,2.388237,0.32558,0.336329,0.140493,0.852914,-0.977301,-0.212845,-0.219241,-0.574688,1.634481,-0.147023,2.582787,-0.130956,0.372873,-0.093692,-0.759816,-0.32032,2.624473,0.662381,0.15214,0.161098,2.960157,2.528992,2.735213,-0.657283,2.662814,2.799805,0.758743,1.308337,1.397459,2.388612,0.708543,0.859525,0.477505,0.77639,0.763337,2.193183,-0.563761,2.692474,2.000861,-0.549039,1.391245,2.153189,2.857453,1.33148,-0.28957,-0.793572,-0.175962,-0.156492,2.860557,1.292074,2.121804,0.007592,0.999204,-0.897291,0.57106,0.938409,2.864656,0.129813,-0.637133,0.786994,2.795355,2.919048,-1.626738,3.118227,1.225429,1.976673,0.604627,-0.353948,0.325017,0.979707,2.828318,1.438119,-0.302864,0.761111,0.870282,2.691572,0.223397,0.55336,0.148265,1.007308,0.983749,0.566327,3.016123,-0.622794,-0.248897,0.004286,0.041888,0.40875,0.322435,-0.008378,0.472731,1.096908,0.346815,2.822167,0.189281,-0.907817,1.378548,0.971689,2.896382,1.175261,0.046258,0.833092,1.455785,0.290506,-0.057196,0.173653,-0.391145,-0.340865,-0.278051,0.212038,0.819275,2.796333,0.590156,2.116293,2.26031,0.213081,0.703767,0.733005,1.294021,1.076875,2.432275,-0.782633,1.245344,0.458611,-1.85883
TCGA.AA.3862.01A,-0.281801,0.462785,0.618142,0.305032,-0.808371,0.21292,0.430366,0.474142,-0.298238,2.135566,-0.270608,-0.838814,0.87626,0.340656,0.791671,-0.571561,-0.688278,0.15399,0.619852,0.096682,0.28672,0.493542,0.121478,0.385935,0.102047,0.861382,-1.16377,0.765068,-0.233396,0.646503,-0.130123,0.090963,-0.507028,-0.379511,-0.316104,0.309337,0.094687,0.236644,1.72484,0.531786,0.819357,0.115669,-0.057745,-0.413409,0.73801,-0.326374,3.107596,-0.00775,0.405598,1.099882,0.405357,-0.835316,-0.562691,-0.176874,-0.026189,-0.249071,0.184493,0.680793,-1.016591,0.637831,0.386313,-2.304611,-0.217134,1.117062,-0.398005,0.737636,1.380065,-0.19199,0.423714,1.631949,0.66591,0.428443,-1.023276,-0.36483,0.509403,0.602599,1.006389,0.107515,-0.013288,0.03347,-0.420048,-0.116602,-0.670497,-0.004833,-0.466361,0.227045,-0.55656,-0.164862,-0.300509,0.442909,-0.305666,0.670972,-1.019436,0.251731,-0.197979,0.783391,0.809755,-0.405448,0.058436,0.277187,0.868996,0.904423,-0.359203,0.967361,0.767072,0.320262,-1.520044,-0.008643,0.124669,-0.36581,0.884774,0.417769,0.706885,1.896589,0.729809,0.504393,0.589796,0.183927,0.766867,-0.209758,-0.950408,-0.184578,-0.03205,0.526433,0.093035,1.177721,-0.293046,-0.182677,-0.955149,-0.279472,0.756296,0.949808,-0.709242,-1.156563,0.479829,1.022999,0.414764,0.519896,0.870787,0.453636,0.162135,-0.530951,-0.026819,-0.557399,-0.133662,0.426513,0.663357,0.119177,-0.163234,0.719052,0.1606,0.158012,0.437931,1.773957,-0.176806,-0.12354,0.169632,1.180803,-0.541351,-0.310924,-0.734052,0.625191,-0.068338,-0.241419,-0.284686,0.310176,2.032124,-0.272963,0.323177,0.370543,-1.744964,-0.6748,-0.513303,0.732953,-0.74234,-0.52752,0.344677,0.534646,-0.060387,-0.503832,0.010416,-0.196489,-0.419986,-1.152174,0.267197,-0.034286,0.666851,0.614835,1.185622,0.339316,0.244827,-0.323882,-0.038407,0.24032,-0.132744,1.215152,-0.513571,0.360768,0.082164,-1.006571
